shipment_id,client_id,origin_hub_id,service_level,created_at,delivered_at,status,route_id
SHP-202505-000135,CLI-0155,HUB-DET,expedited,2025-05-09T16:55:00,2025-05-11T03:55:00,delivered,RTE-DET-20250509-001
SHP-202510-000170,CLI-0201,HUB-DET,standard,2025-10-13T11:50:00,2025-10-15T11:50:00,delivered,RTE-DET-20251014-001
SHP-202506-000140,CLI-0169,HUB-DET,expedited,2025-06-09T11:34:00,2025-06-10T20:34:00,delivered,RTE-DET-20250609-001
SHP-202506-000141,CLI-0042,HUB-CMH,freight,2025-06-22T12:40:00,2025-06-25T15:40:00,delivered,
SHP-202501-000148,CLI-0201,HUB-CHI,expedited,2025-01-28T07:11:00,2025-01-29T09:11:00,delivered,RTE-CHI-20250128-001
SHP-202502-000140,CLI-0007,HUB-CMH,standard,2025-02-04T17:06:00,2025-02-08T01:06:00,delivered,RTE-CMH-20250204-003
SHP-202509-000168,CLI-0042,HUB-CMH,freight,2025-09-22T18:57:00,2025-09-23T19:57:00,delivered,
SHP-202508-000155,CLI-0201,HUB-DET,expedited,2025-08-31T14:08:00,2025-09-01T15:08:00,delivered,RTE-DET-20250831-001
SHP-202503-000196,CLI-0169,HUB-DET,expedited,2025-03-30T20:00:00,2025-04-01T00:00:00,delivered,RTE-DET-20250330-001
SHP-202508-000156,CLI-0201,HUB-IND,expedited,2025-08-17T16:51:00,2025-08-18T18:51:00,delivered,RTE-IND-20250817-001
SHP-202501-000149,CLI-0155,HUB-CHI,expedited,2025-01-28T20:30:00,2025-01-30T02:30:00,delivered,RTE-CHI-20250128-002
SHP-202506-000142,CLI-0201,HUB-CIN,standard,2025-06-27T14:22:00,2025-06-29T19:22:00,delivered,RTE-CIN-20250627-003
SHP-202503-000197,CLI-0007,HUB-CIN,standard,2025-03-31T09:32:00,2025-04-03T14:32:00,delivered,RTE-CIN-20250331-001
SHP-202505-000136,CLI-0201,HUB-IND,standard,2025-05-18T11:18:00,2025-05-21T22:18:00,delivered,RTE-IND-20250520-001
SHP-202509-000169,CLI-0042,HUB-CIN,freight,2025-09-01T06:51:00,2025-09-05T09:51:00,delivered,
SHP-202501-000151,CLI-0007,HUB-CIN,standard,2025-01-07T19:25:00,2025-01-11T03:25:00,delivered,RTE-CIN-20250108-004
SHP-202505-000138,CLI-0169,HUB-IND,standard,2025-05-23T06:52:00,2025-05-26T17:52:00,delivered,RTE-IND-20250523-003
SHP-202511-000233,CLI-0201,HUB-CIN,standard,2025-11-15T18:09:00,2025-11-16T22:09:00,delivered,RTE-CIN-20251117-002
SHP-202504-000142,CLI-0007,HUB-CIN,standard,2025-04-30T12:45:00,2025-05-03T14:45:00,delivered,RTE-CIN-20250430-002
SHP-202512-000240,CLI-0042,HUB-DET,freight,2025-12-04T20:52:00,2025-12-06T22:52:00,delivered,
SHP-202504-000143,CLI-0042,HUB-CMH,freight,2025-04-28T07:44:00,2025-05-02T13:44:00,delivered,
SHP-202507-000166,CLI-0042,HUB-CIN,freight,2025-07-14T19:40:00,2025-07-19T06:40:00,delivered,
SHP-202502-000143,CLI-0042,HUB-DET,freight,2025-02-13T10:26:00,2025-02-15T13:26:00,delivered,
SHP-202501-000153,CLI-0201,HUB-CHI,standard,2025-01-09T19:52:00,2025-01-13T06:52:00,delivered,RTE-CHI-20250109-001
SHP-202510-000172,CLI-0007,HUB-IND,standard,2025-10-29T17:02:00,2025-11-02T23:02:00,delivered,RTE-IND-20251029-001
SHP-202505-000140,CLI-0042,HUB-DET,freight,2025-05-18T20:23:00,2025-05-20T07:23:00,delivered,
SHP-202507-000169,CLI-0042,HUB-CIN,freight,2025-07-18T09:34:00,2025-07-19T16:34:00,delivered,
SHP-202510-000173,CLI-0201,HUB-CMH,standard,2025-10-19T09:08:00,2025-10-20T11:08:00,delivered,RTE-CMH-20251019-001
SHP-202508-000157,CLI-0155,HUB-CMH,standard,2025-08-24T08:31:00,2025-08-26T20:31:00,delivered,RTE-CMH-20250824-001
SHP-202501-000155,CLI-0042,HUB-CMH,freight,2025-01-01T07:40:00,2025-01-04T13:40:00,delivered,
SHP-202511-000235,CLI-0155,HUB-CMH,standard,2025-11-09T13:33:00,2025-11-11T15:33:00,delivered,RTE-CMH-20251109-001
SHP-202503-000198,CLI-0042,HUB-CIN,freight,2025-03-01T08:54:00,2025-03-02T18:54:00,delivered,
SHP-202502-000147,CLI-0201,HUB-CMH,expedited,2025-02-14T06:47:00,2025-02-15T18:47:00,delivered,RTE-CMH-20250214-001
SHP-202506-000145,CLI-0042,HUB-DET,freight,2025-06-10T10:57:00,2025-06-11T18:57:00,delivered,
SHP-202510-000175,CLI-0155,HUB-CHI,expedited,2025-10-15T08:51:00,2025-10-16T15:51:00,delivered,RTE-CHI-20251015-003
SHP-202503-000199,CLI-0007,HUB-CIN,expedited,2025-03-01T14:59:00,2025-03-02T21:59:00,delivered,RTE-CIN-20250303-001
SHP-202510-000176,CLI-0007,HUB-CMH,standard,2025-10-03T06:09:00,2025-10-07T09:09:00,delivered,RTE-CMH-20251003-002
SHP-202508-000160,CLI-0201,HUB-DET,standard,2025-08-11T14:14:00,2025-08-17T14:14:00,delayed,RTE-DET-20250811-001
SHP-202509-000170,CLI-0155,HUB-CHI,standard,2025-09-15T09:24:00,2025-09-18T15:24:00,delivered,RTE-CHI-20250915-004
SHP-202503-000200,CLI-0169,HUB-IND,standard,2025-03-12T19:28:00,2025-03-14T01:28:00,delivered,RTE-IND-20250312-003
SHP-202507-000173,CLI-0169,HUB-IND,standard,2025-07-04T12:10:00,2025-07-06T23:10:00,delivered,RTE-IND-20250705-001
SHP-202512-000244,CLI-0042,HUB-CIN,freight,2025-12-25T07:56:00,2025-12-26T08:56:00,delivered,
SHP-202507-000174,CLI-0042,HUB-CHI,freight,2025-07-18T11:51:00,2025-07-22T21:51:00,delivered,
SHP-202505-000143,CLI-0007,HUB-CHI,expedited,2025-05-18T20:05:00,2025-05-19T22:05:00,delivered,RTE-CHI-20250518-001
SHP-202510-000177,CLI-0042,HUB-CMH,freight,2025-10-17T08:55:00,2025-10-18T09:55:00,delivered,
SHP-202511-000236,CLI-0169,HUB-CMH,standard,2025-11-21T06:53:00,2025-11-25T17:53:00,delivered,RTE-CMH-20251121-001
SHP-202508-000161,CLI-0042,HUB-IND,freight,2025-08-26T17:47:00,2025-08-30T03:47:00,delivered,
SHP-202512-000245,CLI-0007,HUB-CMH,standard,2025-12-08T12:18:00,2025-12-10T16:18:00,delivered,RTE-CMH-20251208-001
SHP-202510-000178,CLI-0042,HUB-DET,freight,2025-10-23T15:27:00,2025-10-24T16:27:00,delivered,
SHP-202506-000148,CLI-0201,HUB-CHI,standard,2025-06-10T13:34:00,2025-06-11T23:34:00,delivered,RTE-CHI-20250610-001
SHP-202501-000159,CLI-0042,HUB-CIN,freight,2025-01-08T06:41:00,2025-01-12T16:41:00,delivered,
SHP-202501-000160,CLI-0042,HUB-CIN,freight,2025-01-24T14:58:00,2025-01-27T17:58:00,delivered,
SHP-202501-000161,CLI-0007,HUB-CMH,standard,2025-01-08T13:14:00,2025-01-09T17:14:00,delivered,RTE-CMH-20250108-002
SHP-202503-000202,CLI-0169,HUB-CIN,standard,2025-03-14T10:29:00,2025-03-15T21:29:00,delivered,RTE-CIN-20250316-001
SHP-202509-000174,CLI-0155,HUB-CMH,standard,2025-09-18T14:08:00,2025-09-22T16:08:00,delivered,RTE-CMH-20250918-004
SHP-202512-000250,CLI-0042,HUB-IND,freight,2025-12-06T07:17:00,2025-12-09T17:17:00,delivered,
SHP-202502-000149,CLI-0169,HUB-CIN,standard,2025-02-03T09:44:00,2025-02-05T20:44:00,delivered,RTE-CIN-20250203-001
SHP-202503-000204,CLI-0201,HUB-IND,expedited,2025-03-08T12:16:00,2025-03-09T12:16:00,delivered,RTE-IND-20250308-001
SHP-202512-000251,CLI-0042,HUB-IND,freight,2025-12-16T17:50:00,2025-12-21T00:50:00,delivered,
SHP-202502-000150,CLI-0007,HUB-DET,standard,2025-02-15T19:38:00,2025-02-18T04:38:00,delivered,RTE-DET-20250215-001
SHP-202509-000175,CLI-0042,HUB-IND,freight,2025-09-29T09:53:00,2025-10-02T10:53:00,delivered,
SHP-202509-000176,CLI-0042,HUB-IND,freight,2025-09-07T12:35:00,2025-09-11T18:35:00,delivered,
SHP-202501-000163,CLI-0201,HUB-CHI,standard,2025-01-21T14:51:00,2025-01-24T14:51:00,delivered,RTE-CHI-20250121-002
SHP-202506-000149,CLI-0155,HUB-IND,standard,2025-06-05T13:27:00,2025-06-07T23:27:00,delivered,RTE-IND-20250606-003
SHP-202510-000182,CLI-0155,HUB-CHI,standard,2025-10-12T14:54:00,2025-10-13T22:54:00,delivered,RTE-CHI-20251013-001
SHP-202512-000254,CLI-0007,HUB-IND,expedited,2025-12-20T14:31:00,2025-12-21T19:31:00,delivered,RTE-IND-20251220-001
SHP-202507-000176,CLI-0155,HUB-IND,expedited,2025-07-25T11:15:00,2025-07-26T20:15:00,delivered,RTE-IND-20250725-004
SHP-202502-000151,CLI-0155,HUB-IND,standard,2025-02-10T17:58:00,2025-02-14T02:58:00,delivered,RTE-IND-20250210-002
SHP-202506-000151,CLI-0169,HUB-CHI,expedited,2025-06-06T15:09:00,2025-06-07T20:09:00,delivered,RTE-CHI-20250606-001
SHP-202510-000183,CLI-0155,HUB-DET,standard,2025-10-22T19:59:00,2025-10-26T23:59:00,delivered,RTE-DET-20251022-001
SHP-202506-000152,CLI-0042,HUB-DET,freight,2025-06-08T15:26:00,2025-06-12T18:26:00,delivered,
SHP-202512-000256,CLI-0042,HUB-CIN,freight,2025-12-15T16:43:00,2025-12-20T00:43:00,delivered,
SHP-202501-000164,CLI-0042,HUB-CMH,freight,2025-01-02T20:48:00,2025-01-05T22:48:00,delivered,
SHP-202502-000153,CLI-0169,HUB-IND,standard,2025-02-02T16:02:00,2025-02-04T23:02:00,delivered,RTE-IND-20250203-003
SHP-202508-000165,CLI-0155,HUB-CHI,expedited,2025-08-06T17:50:00,2025-08-07T20:50:00,delivered,RTE-CHI-20250807-001
SHP-202507-000177,CLI-0007,HUB-DET,expedited,2025-07-23T20:02:00,2025-07-24T23:02:00,delivered,RTE-DET-20250723-002
SHP-202507-000178,CLI-0169,HUB-CHI,standard,2025-07-13T12:11:00,2025-07-14T21:11:00,delivered,RTE-CHI-20250714-001
SHP-202509-000177,CLI-0042,HUB-DET,freight,2025-09-17T12:05:00,2025-09-21T12:05:00,delivered,
SHP-202504-000146,CLI-0007,HUB-CMH,standard,2025-04-13T08:25:00,2025-04-15T16:25:00,delivered,RTE-CMH-20250414-003
SHP-202505-000146,CLI-0155,HUB-DET,standard,2025-05-15T11:28:00,2025-05-17T13:28:00,delivered,RTE-DET-20250515-002
SHP-202507-000179,CLI-0201,HUB-CHI,expedited,2025-07-01T15:21:00,2025-07-03T01:21:00,delivered,RTE-CHI-20250701-002
SHP-202512-000265,CLI-0201,HUB-CHI,standard,2025-12-04T06:32:00,2025-12-08T09:32:00,delivered,RTE-CHI-20251204-001
SHP-202508-000166,CLI-0201,HUB-CMH,standard,2025-08-31T10:50:00,2025-09-03T15:50:00,delivered,RTE-CMH-20250901-001
SHP-202512-000266,CLI-0201,HUB-IND,standard,2025-12-11T20:42:00,2025-12-16T05:42:00,delivered,RTE-IND-20251211-004
SHP-202501-000165,CLI-0201,HUB-CHI,standard,2025-01-10T07:39:00,2025-01-14T08:39:00,delivered,RTE-CHI-20250110-002
SHP-202502-000154,CLI-0007,HUB-CHI,standard,2025-02-15T18:45:00,2025-02-20T01:45:00,delivered,RTE-CHI-20250215-001
SHP-202508-000167,CLI-0042,HUB-DET,freight,2025-08-13T11:44:00,2025-08-17T21:44:00,delivered,
SHP-202503-000208,CLI-0201,HUB-IND,standard,2025-03-01T06:32:00,2025-03-04T08:32:00,delivered,RTE-IND-20250301-001
SHP-202504-000148,CLI-0042,HUB-CHI,freight,2025-04-30T07:37:00,2025-05-01T19:37:00,delivered,
SHP-202506-000155,CLI-0201,HUB-IND,expedited,2025-06-28T15:40:00,2025-06-29T19:40:00,delivered,RTE-IND-20250628-001
SHP-202509-000180,CLI-0042,HUB-CMH,freight,2025-09-03T08:26:00,2025-09-07T14:26:00,delivered,
SHP-202506-000156,CLI-0201,HUB-DET,standard,2025-06-06T15:28:00,2025-06-09T16:28:00,delivered,RTE-DET-20250606-002
SHP-202508-000168,CLI-0042,HUB-IND,freight,2025-08-07T19:21:00,2025-08-11T22:21:00,delivered,
SHP-202501-000166,CLI-0169,HUB-CMH,standard,2025-01-05T08:29:00,2025-01-07T14:29:00,delivered,RTE-CMH-20250105-001
SHP-202506-000158,CLI-0007,HUB-IND,standard,2025-06-03T20:33:00,2025-06-07T05:33:00,delivered,RTE-IND-20250603-002
SHP-202507-000181,CLI-0155,HUB-DET,standard,2025-07-21T09:19:00,2025-07-24T13:19:00,delivered,RTE-DET-20250721-002
SHP-202504-000149,CLI-0155,HUB-CMH,expedited,2025-04-24T10:39:00,2025-04-25T19:39:00,delivered,RTE-CMH-20250424-001
SHP-202505-000148,CLI-0155,HUB-DET,standard,2025-05-26T14:48:00,2025-05-28T16:48:00,delivered,RTE-DET-20250526-002
SHP-202504-000150,CLI-0169,HUB-CIN,standard,2025-04-25T15:46:00,2025-04-28T00:46:00,delivered,RTE-CIN-20250425-002
SHP-202510-000187,CLI-0042,HUB-CHI,freight,2025-10-20T07:55:00,2025-10-21T14:55:00,delivered,
SHP-202503-000209,CLI-0042,HUB-CMH,freight,2025-03-06T10:17:00,2025-03-09T16:17:00,delivered,
SHP-202508-000169,CLI-0201,HUB-IND,standard,2025-08-25T15:25:00,2025-08-29T01:25:00,delivered,RTE-IND-20250825-001
SHP-202512-000268,CLI-0042,HUB-CIN,freight,2025-12-13T12:51:00,2025-12-15T13:51:00,delivered,
SHP-202505-000150,CLI-0007,HUB-CMH,standard,2025-05-16T16:28:00,2025-05-21T00:28:00,delivered,RTE-CMH-20250516-004
SHP-202512-000269,CLI-0201,HUB-CIN,expedited,2025-12-21T06:35:00,2025-12-22T16:35:00,delivered,RTE-CIN-20251221-001
SHP-202501-000167,CLI-0169,HUB-CMH,standard,2025-01-20T14:50:00,2025-01-23T14:50:00,delivered,RTE-CMH-20250121-003
SHP-202501-000168,CLI-0201,HUB-CIN,expedited,2025-01-09T09:13:00,2025-01-10T12:13:00,delivered,RTE-CIN-20250109-001
SHP-202501-000169,CLI-0155,HUB-DET,standard,2025-01-12T07:46:00,2025-01-16T19:46:00,delivered,RTE-DET-20250113-003
SHP-202508-000170,CLI-0042,HUB-DET,freight,2025-08-22T19:27:00,2025-08-27T04:27:00,delivered,
SHP-202511-000245,CLI-0169,HUB-CHI,expedited,2025-11-09T06:11:00,2025-11-10T11:11:00,delivered,RTE-CHI-20251110-002
SHP-202503-000215,CLI-0007,HUB-CHI,standard,2025-03-17T15:02:00,2025-03-20T21:02:00,delivered,RTE-CHI-20250317-001
SHP-202502-000158,CLI-0007,HUB-CMH,standard,2025-02-21T13:32:00,2025-02-25T00:32:00,delivered,RTE-CMH-20250221-003
SHP-202507-000184,CLI-0169,HUB-CMH,standard,2025-07-01T08:11:00,2025-07-05T14:11:00,delivered,RTE-CMH-20250701-005
SHP-202502-000159,CLI-0201,HUB-IND,standard,2025-02-27T10:37:00,2025-03-03T13:37:00,delivered,RTE-IND-20250227-003
SHP-202510-000189,CLI-0201,HUB-CMH,expedited,2025-10-18T11:34:00,2025-10-19T23:34:00,delivered,RTE-CMH-20251018-001
SHP-202511-000247,CLI-0169,HUB-CIN,expedited,2025-11-06T08:09:00,2025-11-07T09:09:00,delivered,RTE-CIN-20251106-001
SHP-202502-000160,CLI-0201,HUB-CHI,standard,2025-02-06T15:20:00,2025-02-10T18:20:00,delivered,RTE-CHI-20250206-001
SHP-202508-000172,CLI-0169,HUB-IND,standard,2025-08-09T06:41:00,2025-08-12T07:41:00,delivered,RTE-IND-20250811-001
SHP-202504-000153,CLI-0007,HUB-CHI,standard,2025-04-10T18:54:00,2025-04-14T03:54:00,delivered,RTE-CHI-20250410-002
SHP-202509-000182,CLI-0007,HUB-IND,standard,2025-09-19T19:27:00,2025-09-24T01:27:00,delivered,RTE-IND-20250919-001
SHP-202502-000161,CLI-0155,HUB-CIN,standard,2025-02-26T12:19:00,,failed,RTE-CIN-20250227-002
SHP-202512-000272,CLI-0201,HUB-CHI,standard,2025-12-11T14:58:00,2025-12-18T14:58:00,delayed,RTE-CHI-20251211-006
SHP-202507-000185,CLI-0201,HUB-IND,expedited,2025-07-25T07:38:00,2025-07-26T09:38:00,delivered,RTE-IND-20250725-003
SHP-202502-000162,CLI-0042,HUB-IND,freight,2025-02-08T17:04:00,2025-02-11T02:04:00,delivered,
SHP-202505-000156,CLI-0007,HUB-IND,expedited,2025-05-10T14:58:00,2025-05-12T02:58:00,delivered,RTE-IND-20250510-001
SHP-202512-000273,CLI-0007,HUB-DET,expedited,2025-12-25T13:09:00,2025-12-26T19:09:00,delivered,RTE-DET-20251225-001
SHP-202501-000171,CLI-0169,HUB-CHI,expedited,2025-01-02T14:21:00,2025-01-03T20:21:00,delivered,RTE-CHI-20250102-001
SHP-202501-000172,CLI-0042,HUB-IND,freight,2025-01-02T18:11:00,2025-01-05T02:11:00,delivered,
SHP-202512-000274,CLI-0169,HUB-CIN,standard,2025-12-30T20:26:00,2026-01-02T06:26:00,delivered,RTE-CIN-20251230-001
SHP-202502-000163,CLI-0201,HUB-CIN,standard,2025-02-01T08:52:00,2025-02-05T11:52:00,delivered,RTE-CIN-20250201-001
SHP-202506-000161,CLI-0042,HUB-DET,freight,2025-06-16T20:30:00,2025-06-18T06:30:00,delivered,
SHP-202501-000173,CLI-0169,HUB-CIN,standard,2025-01-23T16:57:00,2025-01-25T02:57:00,delivered,RTE-CIN-20250123-002
SHP-202505-000157,CLI-0007,HUB-CIN,standard,2025-05-17T15:28:00,2025-05-18T22:28:00,delivered,
SHP-202509-000183,CLI-0169,HUB-CIN,standard,2025-09-15T19:34:00,2025-09-19T00:34:00,delivered,RTE-CIN-20250915-001
SHP-202512-000275,CLI-0042,HUB-CHI,freight,2025-12-05T17:25:00,2025-12-10T01:25:00,delivered,
SHP-202506-000162,CLI-0155,HUB-DET,standard,2025-06-16T06:48:00,2025-06-19T08:48:00,delivered,RTE-DET-20250616-002
SHP-202508-000173,CLI-0201,HUB-DET,standard,2025-08-13T06:35:00,2025-08-17T10:35:00,delivered,RTE-DET-20250813-001
SHP-202512-000276,CLI-0155,HUB-CIN,standard,2025-12-18T15:54:00,2025-12-22T19:54:00,delivered,RTE-CIN-20251218-002
SHP-202510-000192,CLI-0155,HUB-IND,standard,2025-10-01T15:10:00,2025-10-05T15:10:00,delivered,RTE-IND-20251001-001
SHP-202501-000176,CLI-0155,HUB-CIN,standard,2025-01-22T15:38:00,2025-01-26T02:38:00,delivered,RTE-CIN-20250122-001
SHP-202502-000166,CLI-0201,HUB-CHI,standard,2025-02-24T20:28:00,2025-02-25T20:28:00,delivered,RTE-CHI-20250224-001
SHP-202501-000177,CLI-0169,HUB-DET,expedited,2025-01-01T12:06:00,2025-01-03T00:06:00,delivered,RTE-DET-20250101-004
SHP-202510-000194,CLI-0155,HUB-DET,standard,2025-10-05T06:32:00,2025-10-06T16:32:00,delivered,RTE-DET-20251006-001
SHP-202504-000159,CLI-0007,HUB-CMH,standard,2025-04-15T20:18:00,2025-04-18T22:18:00,delivered,RTE-CMH-20250415-001
SHP-202511-000251,CLI-0042,HUB-DET,freight,2025-11-04T13:17:00,2025-11-08T21:17:00,delivered,
SHP-202507-000187,CLI-0042,HUB-DET,freight,2025-07-11T08:50:00,2025-07-12T13:50:00,delivered,
SHP-202506-000163,CLI-0201,HUB-DET,standard,2025-06-26T20:27:00,2025-06-28T22:27:00,delivered,RTE-DET-20250626-005
SHP-202503-000217,CLI-0169,HUB-CHI,standard,2025-03-05T16:41:00,2025-03-10T04:41:00,delivered,RTE-CHI-20250305-001
SHP-202501-000178,CLI-0155,HUB-DET,expedited,2025-01-16T10:34:00,2025-01-17T22:34:00,delivered,RTE-DET-20250116-001
SHP-202506-000165,CLI-0169,HUB-CIN,standard,2025-06-27T08:37:00,2025-06-29T18:37:00,delivered,RTE-CIN-20250627-005
SHP-202506-000166,CLI-0169,HUB-CMH,standard,2025-06-27T14:20:00,2025-06-28T21:20:00,delivered,RTE-CMH-20250627-006
SHP-202502-000168,CLI-0042,HUB-CIN,freight,2025-02-04T19:40:00,2025-02-08T04:40:00,delivered,
SHP-202511-000252,CLI-0169,HUB-CHI,standard,2025-11-05T14:01:00,2025-11-06T22:01:00,delivered,RTE-CHI-20251105-001
SHP-202504-000162,CLI-0007,HUB-CHI,standard,2025-04-22T16:33:00,2025-04-24T22:33:00,delivered,RTE-CHI-20250422-004
SHP-202506-000167,CLI-0169,HUB-CHI,standard,2025-06-11T17:19:00,2025-06-13T22:19:00,delivered,RTE-CHI-20250611-001
SHP-202509-000184,CLI-0155,HUB-DET,standard,2025-09-02T17:30:00,2025-09-06T19:30:00,delivered,RTE-DET-20250902-005
SHP-202506-000168,CLI-0201,HUB-CHI,standard,2025-06-08T15:16:00,2025-06-12T19:16:00,delivered,RTE-CHI-20250608-001
SHP-202512-000277,CLI-0007,HUB-CMH,standard,2025-12-29T12:42:00,2026-01-01T14:42:00,delivered,RTE-CMH-20251229-001
SHP-202511-000254,CLI-0155,HUB-CIN,expedited,2025-11-30T10:39:00,2025-12-01T20:39:00,delivered,RTE-CIN-20251201-001
SHP-202511-000256,CLI-0169,HUB-CIN,standard,2025-11-22T14:47:00,2025-11-23T16:47:00,delivered,RTE-CIN-20251124-002
SHP-202510-000195,CLI-0155,HUB-IND,expedited,2025-10-25T18:17:00,2025-10-26T21:17:00,delivered,RTE-IND-20251027-003
SHP-202510-000196,CLI-0042,HUB-CIN,freight,2025-10-23T16:58:00,2025-10-25T17:58:00,delivered,
SHP-202508-000177,CLI-0042,HUB-IND,freight,2025-08-16T11:09:00,2025-08-20T17:09:00,delivered,
SHP-202510-000197,CLI-0169,HUB-CMH,standard,2025-10-27T16:20:00,2025-10-29T04:20:00,delivered,RTE-CMH-20251027-001
SHP-202503-000220,CLI-0169,HUB-IND,standard,2025-03-10T17:27:00,2025-03-12T04:27:00,delivered,RTE-IND-20250310-001
SHP-202502-000171,CLI-0169,HUB-CIN,expedited,2025-02-10T12:36:00,2025-02-11T17:36:00,delivered,RTE-CIN-20250210-001
SHP-202501-000180,CLI-0169,HUB-CIN,standard,2025-01-31T19:48:00,2025-02-04T20:48:00,delivered,RTE-CIN-20250131-001
SHP-202507-000188,CLI-0155,HUB-DET,standard,2025-07-07T07:41:00,2025-07-11T13:41:00,delivered,RTE-DET-20250707-002
SHP-202505-000161,CLI-0169,HUB-CMH,standard,2025-05-16T16:35:00,2025-05-18T23:35:00,delivered,RTE-CMH-20250516-002
SHP-202511-000258,CLI-0155,HUB-DET,standard,2025-11-21T18:37:00,2025-11-25T06:37:00,delivered,RTE-DET-20251121-003
SHP-202510-000199,CLI-0042,HUB-DET,freight,2025-10-22T13:25:00,2025-10-23T22:25:00,delivered,
SHP-202504-000167,CLI-0155,HUB-DET,standard,2025-04-30T19:16:00,2025-05-02T04:16:00,delivered,RTE-DET-20250430-001
SHP-202501-000182,CLI-0007,HUB-IND,standard,2025-01-07T19:40:00,2025-01-08T21:40:00,delivered,RTE-IND-20250107-001
SHP-202511-000259,CLI-0169,HUB-DET,standard,2025-11-09T06:17:00,2025-11-10T06:17:00,delivered,RTE-DET-20251110-001
SHP-202510-000201,CLI-0201,HUB-IND,expedited,2025-10-13T15:26:00,2025-10-14T17:26:00,delivered,RTE-IND-20251013-001
SHP-202505-000163,CLI-0201,HUB-CHI,standard,2025-05-02T11:12:00,2025-05-03T11:12:00,delivered,RTE-CHI-20250502-002
SHP-202504-000169,CLI-0007,HUB-CHI,expedited,2025-04-21T06:41:00,2025-04-22T08:41:00,delivered,RTE-CHI-20250421-001
SHP-202505-000164,CLI-0201,HUB-CMH,expedited,2025-05-12T08:52:00,2025-05-13T12:52:00,delivered,RTE-CMH-20250512-003
SHP-202503-000224,CLI-0169,HUB-IND,standard,2025-03-10T11:07:00,2025-03-12T12:07:00,delivered,RTE-IND-20250310-002
SHP-202502-000173,CLI-0007,HUB-IND,expedited,2025-02-24T14:37:00,2025-02-25T15:37:00,delivered,RTE-IND-20250224-004
SHP-202508-000180,CLI-0042,HUB-CIN,freight,2025-08-12T08:07:00,2025-08-16T13:07:00,delivered,
SHP-202504-000171,CLI-0042,HUB-CMH,freight,2025-04-22T14:33:00,2025-04-26T01:33:00,delivered,
SHP-202505-000166,CLI-0042,HUB-CMH,freight,2025-05-10T15:54:00,2025-05-15T00:54:00,delivered,
SHP-202506-000174,CLI-0007,HUB-CIN,standard,2025-06-22T10:24:00,2025-06-23T10:24:00,delivered,RTE-CIN-20250622-001
SHP-202506-000176,CLI-0042,HUB-CHI,freight,2025-06-08T16:16:00,2025-06-09T17:16:00,delivered,
SHP-202510-000204,CLI-0155,HUB-IND,standard,2025-10-22T17:17:00,2025-10-27T00:17:00,delivered,RTE-IND-20251022-005
SHP-202508-000181,CLI-0169,HUB-CHI,standard,2025-08-28T08:59:00,2025-09-01T08:59:00,delivered,RTE-CHI-20250828-001
SHP-202510-000205,CLI-0201,HUB-CMH,standard,2025-10-09T18:40:00,2025-10-13T03:40:00,delivered,RTE-CMH-20251009-002
SHP-202501-000186,CLI-0201,HUB-CMH,expedited,2025-01-10T06:29:00,2025-01-11T09:29:00,delivered,RTE-CMH-20250110-003
SHP-202501-000187,CLI-0201,HUB-CMH,standard,2025-01-29T08:35:00,2025-01-31T15:35:00,delivered,RTE-CMH-20250129-001
SHP-202508-000182,CLI-0007,HUB-CHI,standard,2025-08-07T20:16:00,2025-08-10T20:16:00,delivered,RTE-CHI-20250807-001
SHP-202505-000167,CLI-0042,HUB-IND,freight,2025-05-13T16:11:00,2025-05-17T22:11:00,delivered,
SHP-202506-000177,CLI-0042,HUB-CMH,freight,2025-06-03T15:05:00,2025-06-04T20:05:00,delivered,
SHP-202511-000263,CLI-0155,HUB-DET,expedited,2025-11-17T10:15:00,2025-11-18T16:15:00,delivered,RTE-DET-20251117-002
SHP-202502-000176,CLI-0201,HUB-CIN,standard,2025-02-12T11:48:00,2025-02-14T18:48:00,delivered,RTE-CIN-20250212-001
SHP-202512-000283,CLI-0201,HUB-DET,expedited,2025-12-09T14:25:00,2025-12-11T01:25:00,delivered,RTE-DET-20251209-001
SHP-202510-000206,CLI-0155,HUB-CIN,standard,2025-10-07T13:53:00,2025-10-09T22:53:00,delivered,RTE-CIN-20251008-003
SHP-202501-000188,CLI-0169,HUB-CMH,standard,2025-01-31T20:06:00,2025-02-04T04:06:00,delivered,RTE-CMH-20250131-001
SHP-202510-000207,CLI-0155,HUB-CHI,standard,2025-10-17T11:55:00,2025-10-19T15:55:00,delivered,RTE-CHI-20251017-003
SHP-202501-000189,CLI-0201,HUB-DET,standard,2025-01-28T07:09:00,2025-02-01T11:09:00,delivered,RTE-DET-20250128-005
SHP-202511-000264,CLI-0169,HUB-CHI,standard,2025-11-06T15:50:00,2025-11-11T01:50:00,delivered,RTE-CHI-20251106-004
SHP-202512-000285,CLI-0155,HUB-CMH,expedited,2025-12-20T07:42:00,2025-12-21T14:42:00,delivered,RTE-CMH-20251220-001
SHP-202504-000172,CLI-0007,HUB-CIN,standard,2025-04-11T09:00:00,2025-04-15T12:00:00,delivered,RTE-CIN-20250411-001
SHP-202509-000189,CLI-0201,HUB-CIN,standard,2025-09-22T12:25:00,2025-09-23T17:25:00,delivered,RTE-CIN-20250922-002
